image,has_defect,class,x_center,y_center,width,height,orig_path
kos31_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part2.jpg
kos31_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part3.jpg
kos31_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part4.jpg
kos31_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part5.jpg
kos31_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part6.jpg
kos31_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos31\Part7.jpg
kos32_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part0.jpg
kos32_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part1.jpg
kos32_Part2.jpg,1,0,0.6067708333333334,0.4453125,0.1875,0.03125,kos32\Part2.jpg
kos32_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part3.jpg
kos32_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part4.jpg
kos32_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part5.jpg
kos32_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part6.jpg
kos32_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos32\Part7.jpg
kos33_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part0.jpg
kos33_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part1.jpg
kos33_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part2.jpg
kos33_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part3.jpg
kos33_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part4.jpg
kos33_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part5.jpg
kos33_Part6.jpg,1,0,0.58203125,0.46875,0.23697916666666666,0.036458333333333336,kos33\Part6.jpg
kos33_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos33\Part7.jpg
kos34_Part0.jpg,1,0,0.6015625,0.47265625,0.19270833333333334,0.0234375,kos34\Part0.jpg
kos34_Part0.jpg,1,0,0.6861979166666666,0.44921875,0.0234375,0.018229166666666668,kos34\Part0.jpg
kos34_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part1.jpg
kos34_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part2.jpg
kos34_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part3.jpg
kos34_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part4.jpg
kos34_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part5.jpg
kos34_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part6.jpg
kos34_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos34\Part7.jpg
kos35_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part0.jpg
kos35_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part1.jpg
kos35_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part2.jpg
kos35_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part3.jpg
kos35_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part4.jpg
kos35_Part5.jpg,1,0,0.5455729166666666,0.5052083333333334,0.018229166666666668,0.005208333333333333,kos35\Part5.jpg
kos35_Part5.jpg,1,0,0.6315104166666666,0.5234375,0.13802083333333334,0.052083333333333336,kos35\Part5.jpg
kos35_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part6.jpg
kos35_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos35\Part7.jpg
kos36_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part0.jpg
kos36_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part1.jpg
kos36_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part2.jpg
kos36_Part3.jpg,1,0,0.546875,0.4388020833333333,0.3020833333333333,0.06510416666666667,kos36\Part3.jpg
kos36_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part4.jpg
kos36_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part5.jpg
kos36_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part6.jpg
kos36_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos36\Part7.jpg
kos37_Part0.jpg,1,0,0.5598958333333334,0.5494791666666666,0.2760416666666667,0.026041666666666668,kos37\Part0.jpg
kos37_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part1.jpg
kos37_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part2.jpg
kos37_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part3.jpg
kos37_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part4.jpg
kos37_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part5.jpg
kos37_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part6.jpg
kos37_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos37\Part7.jpg
kos38_Part0.jpg,1,0,0.56640625,0.55078125,0.2630208333333333,0.0703125,kos38\Part0.jpg
kos38_Part1.jpg,1,0,0.4817708333333333,0.3854166666666667,0.22916666666666666,0.015625,kos38\Part1.jpg
kos38_Part1.jpg,1,0,0.6484375,0.37890625,0.09895833333333333,0.0234375,kos38\Part1.jpg
kos38_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part2.jpg
kos38_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part3.jpg
kos38_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part4.jpg
kos38_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part5.jpg
kos38_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part6.jpg
kos38_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos38\Part7.jpg
kos39_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part0.jpg
kos39_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part1.jpg
kos39_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part2.jpg
kos39_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part3.jpg
kos39_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part4.jpg
kos39_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos39\Part5.jpg
kos39_Part6.jpg,1,0,0.48828125,0.578125,0.033854166666666664,0.005208333333333333,kos39\Part6.jpg
kos39_Part6.jpg,1,0,0.5091145833333334,0.57421875,0.0026041666666666665,0.0026041666666666665,kos39\Part6.jpg
kos39_Part6.jpg,1,0,0.51953125,0.5703125,0.013020833333333334,0.005208333333333333,kos39\Part6.jpg
kos39_Part6.jpg,1,0,0.5299479166666666,0.56640625,0.0026041666666666665,0.0026041666666666665,kos39\Part6.jpg
kos39_Part6.jpg,1,0,0.6158854166666666,0.54296875,0.1640625,0.044270833333333336,kos39\Part6.jpg
kos39_Part7.jpg,1,0,0.4596354166666667,0.3841145833333333,0.0859375,0.013020833333333334,kos39\Part7.jpg
kos39_Part7.jpg,1,0,0.6015625,0.3802083333333333,0.19270833333333334,0.03125,kos39\Part7.jpg
kos40_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part0.jpg
kos40_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part1.jpg
kos40_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part2.jpg
kos40_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part3.jpg
kos40_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part4.jpg
kos40_Part5.jpg,1,0,0.55078125,0.5598958333333334,0.2994791666666667,0.03125,kos40\Part5.jpg
kos40_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part6.jpg
kos40_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos40\Part7.jpg
kos41_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part0.jpg
kos41_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part1.jpg
kos41_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part2.jpg
kos41_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part3.jpg
kos41_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part4.jpg
kos41_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part5.jpg
kos41_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos41\Part6.jpg
kos41_Part7.jpg,1,0,0.4765625,0.5052083333333334,0.015625,0.010416666666666666,kos41\Part7.jpg
kos41_Part7.jpg,1,0,0.5924479166666666,0.4674479166666667,0.2109375,0.0703125,kos41\Part7.jpg
kos42_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part0.jpg
kos42_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part1.jpg
kos42_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part2.jpg
kos42_Part3.jpg,1,0,0.4505208333333333,0.50390625,0.005208333333333333,0.0026041666666666665,kos42\Part3.jpg
kos42_Part3.jpg,1,0,0.578125,0.5013020833333334,0.23958333333333334,0.028645833333333332,kos42\Part3.jpg
kos42_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part4.jpg
kos42_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part5.jpg
kos42_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part6.jpg
kos42_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos42\Part7.jpg
kos43_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part0.jpg
kos43_Part1.jpg,1,0,0.5520833333333334,0.3932291666666667,0.2916666666666667,0.06770833333333333,kos43\Part1.jpg
kos43_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part2.jpg
kos43_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part3.jpg
kos43_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part4.jpg
kos43_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part5.jpg
kos43_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part6.jpg
kos43_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos43\Part7.jpg
kos44_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part0.jpg
kos44_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part1.jpg
kos44_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part2.jpg
kos44_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part3.jpg
kos44_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part4.jpg
kos44_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part5.jpg
kos44_Part6.jpg,1,0,0.5859375,0.5260416666666666,0.22916666666666666,0.041666666666666664,kos44\Part6.jpg
kos44_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos44\Part7.jpg
kos45_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part0.jpg
kos45_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part1.jpg
kos45_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part2.jpg
kos45_Part3.jpg,1,0,0.5182291666666666,0.5377604166666666,0.041666666666666664,0.013020833333333334,kos45\Part3.jpg
kos45_Part3.jpg,1,0,0.6197916666666666,0.5013020833333334,0.15625,0.0703125,kos45\Part3.jpg
kos45_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part4.jpg
kos45_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part5.jpg
kos45_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part6.jpg
kos45_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos45\Part7.jpg
kos46_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part0.jpg
kos46_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part1.jpg
kos46_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part2.jpg
kos46_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part3.jpg
kos46_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part4.jpg
kos46_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part5.jpg
kos46_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos46\Part6.jpg
kos46_Part7.jpg,1,0,0.62890625,0.5768229166666666,0.14322916666666666,0.018229166666666668,kos46\Part7.jpg
kos47_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part0.jpg
kos47_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part1.jpg
kos47_Part2.jpg,1,0,0.6080729166666666,0.6028645833333334,0.1796875,0.07552083333333333,kos47\Part2.jpg
kos47_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part3.jpg
kos47_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part4.jpg
kos47_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part5.jpg
kos47_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part6.jpg
kos47_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos47\Part7.jpg
kos48_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part0.jpg
kos48_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part1.jpg
kos48_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part2.jpg
kos48_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part3.jpg
kos48_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part4.jpg
kos48_Part5.jpg,1,0,0.5520833333333334,0.625,0.2864583333333333,0.036458333333333336,kos48\Part5.jpg
kos48_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part6.jpg
kos48_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos48\Part7.jpg
kos49_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part0.jpg
kos49_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part1.jpg
kos49_Part2.jpg,1,0,0.5768229166666666,0.4166666666666667,0.2421875,0.046875,kos49\Part2.jpg
kos49_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part3.jpg
kos49_Part4.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part4.jpg
kos49_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part5.jpg
kos49_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part6.jpg
kos49_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos49\Part7.jpg
kos50_Part0.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part0.jpg
kos50_Part1.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part1.jpg
kos50_Part2.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part2.jpg
kos50_Part3.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part3.jpg
kos50_Part4.jpg,1,0,0.5911458333333334,0.484375,0.20833333333333334,0.041666666666666664,kos50\Part4.jpg
kos50_Part5.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part5.jpg
kos50_Part6.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part6.jpg
kos50_Part7.jpg,0,-1,-1.0,-1.0,-1.0,-1.0,kos50\Part7.jpg
